instant,season,year,month,hour,holiday,working_day,weather_sit,feeling_temp,hum,wind_speed,datetime,cnt,rolling_mean_6,rolling_median_6,rolling_std_6,rolling_min_6,rolling_max_6,rolling_mean_24,rolling_median_24,rolling_std_24,rolling_min_24,rolling_max_24,rolling_mean_168,rolling_median_168,rolling_std_168,rolling_min_168,rolling_max_168,lag_1,lag_2,lag_8,lag_24,lag_72,lag_168
12487,2,1,6,11,0,0,1,0.6667,0.35,0.0,2012-06-09 11:00:00,569,206.0,165.5,174.35939894367584,19.0,466.0,307.0,315.0,211.91364114739866,8.0,793.0,311.5238095238095,275.0,240.18757521154018,5.0,869.0,466.0,340.0,40.0,264.0,226.0,536.0
12488,2,1,6,12,0,0,1,0.697,0.29,0.2537,2012-06-09 12:00:00,531,297.6666666666667,292.0,199.19303870031854,80.0,569.0,319.7083333333333,339.5,218.27276098589687,8.0,793.0,311.7202380952381,275.0,240.38566631561602,5.0,869.0,569.0,466.0,8.0,369.0,315.0,668.0
12489,2,1,6,13,0,0,1,0.697,0.24,0.2836,2012-06-09 13:00:00,585,372.8333333333333,403.0,185.23219662538858,87.0,569.0,326.4583333333333,339.5,222.33053715948216,8.0,793.0,310.9047619047619,275.0,239.4001545303686,5.0,869.0,531.0,569.0,19.0,416.0,303.0,679.0
12490,2,1,6,14,0,0,1,0.697,0.23,0.194,2012-06-09 14:00:00,593,455.8333333333333,498.5,136.77341359586896,244.0,585.0,333.5,339.5,227.89642956548565,8.0,793.0,310.3452380952381,275.0,238.6433459453975,5.0,869.0,585.0,531.0,80.0,373.0,302.0,647.0
12491,2,1,6,15,0,0,1,0.7121,0.2,0.2985,2012-06-09 15:00:00,555,514.0,550.0,97.13495766200742,340.0,593.0,342.6666666666667,339.5,233.89976795472904,8.0,793.0,310.0238095238095,275.0,238.2231870638573,5.0,869.0,593.0,585.0,87.0,397.0,300.0,702.0
12492,2,1,6,16,0,0,1,0.697,0.24,0.194,2012-06-09 16:00:00,534,549.8333333333334,562.0,46.64082617907453,466.0,593.0,349.25,339.5,237.6883692349417,8.0,793.0,309.1488095238095,275.0,237.04186547232132,5.0,869.0,555.0,593.0,244.0,523.0,452.0,644.0
12493,2,1,6,17,0,0,1,0.7121,0.24,0.0,2012-06-09 17:00:00,495,561.1666666666666,562.0,25.802454663590563,531.0,593.0,349.7083333333333,339.5,238.0483106186779,8.0,793.0,308.4940476190476,275.0,236.26203348686994,5.0,869.0,534.0,555.0,340.0,793.0,724.0,586.0
12494,2,1,6,18,0,0,1,0.697,0.24,0.2239,2012-06-09 18:00:00,451,548.8333333333334,544.5,36.69559464931239,495.0,593.0,337.2916666666667,339.5,221.08850857335202,8.0,723.0,307.95238095238096,275.0,235.72570605958737,5.0,869.0,495.0,534.0,466.0,723.0,782.0,512.0
12495,2,1,6,19,0,0,1,0.697,0.29,0.1642,2012-06-09 19:00:00,360,535.5,544.5,54.625085812289335,451.0,593.0,325.9583333333333,339.5,206.97815032062115,8.0,593.0,307.5892857142857,275.0,235.4563496258432,5.0,869.0,451.0,495.0,569.0,555.0,538.0,554.0
12496,2,1,6,20,0,0,1,0.6667,0.35,0.2239,2012-06-09 20:00:00,363,498.0,514.5,83.46496270891139,360.0,593.0,317.8333333333333,339.5,201.34691383317903,8.0,593.0,306.4345238095238,275.0,234.71518324148337,5.0,869.0,360.0,451.0,531.0,408.0,408.0,399.0
12497,2,1,6,21,0,0,1,0.6515,0.4,0.194,2012-06-09 21:00:00,316,459.6666666666667,473.0,83.92298056352998,360.0,555.0,315.9583333333333,339.5,200.67916838373907,8.0,593.0,306.2202380952381,275.0,234.64659183764138,5.0,869.0,363.0,360.0,585.0,339.0,298.0,316.0
12498,2,1,6,22,0,0,1,0.6515,0.58,0.1642,2012-06-09 22:00:00,214,419.8333333333333,407.0,86.30971362869087,316.0,534.0,315.0,328.0,200.6192586879994,8.0,593.0,306.2202380952381,275.0,234.64659183764138,5.0,869.0,316.0,363.0,593.0,291.0,248.0,228.0
12499,2,1,6,23,0,0,1,0.6364,0.61,0.1642,2012-06-09 23:00:00,230,366.5,361.5,99.5123107962023,214.0,495.0,311.7916666666667,328.0,201.63289482463668,8.0,593.0,306.13690476190476,275.0,234.67702166626032,5.0,869.0,214.0,316.0,555.0,215.0,123.0,238.0
12500,2,1,6,0,0,0,1,0.6212,0.69,0.1045,2012-06-10 00:00:00,158,322.3333333333333,338.0,89.36367643884527,214.0,451.0,312.4166666666667,328.0,201.3428649725711,8.0,593.0,306.0892857142857,275.0,234.69174151897874,5.0,869.0,230.0,214.0,534.0,206.0,59.0,169.0
12501,2,1,6,1,0,0,1,0.6061,0.73,0.1343,2012-06-10 01:00:00,116,273.5,273.0,84.9370355027768,158.0,363.0,310.4166666666667,328.0,202.6798539283233,8.0,593.0,306.0238095238095,275.0,234.73174783502955,5.0,869.0,158.0,230.0,495.0,123.0,22.0,121.0
12502,2,1,6,2,0,0,1,0.6061,0.69,0.1343,2012-06-10 02:00:00,73,232.83333333333334,222.0,93.24466025819726,116.0,363.0,310.125,328.0,202.9661167910005,8.0,593.0,305.9940476190476,275.0,234.75566344870805,5.0,869.0,116.0,158.0,451.0,89.0,12.0,89.0
12503,2,1,6,3,0,0,1,0.6061,0.73,0.1045,2012-06-10 03:00:00,29,184.5,186.0,87.24620335579057,73.0,316.0,309.4583333333333,328.0,203.74877522527044,8.0,593.0,305.8988095238095,275.0,234.8474505471887,5.0,869.0,73.0,116.0,360.0,40.0,5.0,50.0
12504,2,1,6,4,0,0,1,0.5909,0.78,0.0896,2012-06-10 04:00:00,10,136.66666666666666,137.0,79.01814137694349,29.0,230.0,309.0,328.0,204.39263153569806,8.0,593.0,305.7738095238095,275.0,234.99001641121987,5.0,869.0,29.0,73.0,363.0,8.0,6.0,13.0
12505,2,1,6,5,0,0,1,0.6061,0.69,0.0896,2012-06-10 05:00:00,13,102.66666666666667,94.5,82.88224578681871,10.0,230.0,309.0833333333333,328.0,204.26494233388982,10.0,593.0,305.7559523809524,275.0,235.01251073906212,5.0,869.0,10.0,29.0,316.0,19.0,34.0,12.0
12506,2,1,6,6,0,0,1,0.5909,0.73,0.0,2012-06-10 06:00:00,30,66.5,51.0,60.54006937557934,10.0,158.0,308.8333333333333,328.0,204.6387414268234,10.0,593.0,305.76190476190476,275.0,235.00503850109448,5.0,869.0,13.0,10.0,214.0,80.0,170.0,22.0
12507,2,1,6,7,0,0,1,0.5758,0.78,0.1045,2012-06-10 07:00:00,62,45.166666666666664,29.5,41.36383283336574,10.0,116.0,306.75,328.0,207.30679847909676,10.0,593.0,305.8095238095238,275.0,234.9479991486698,5.0,869.0,30.0,13.0,230.0,87.0,526.0,35.0
12508,2,1,6,8,0,0,1,0.6061,0.73,0.0896,2012-06-10 08:00:00,181,36.166666666666664,29.5,25.82569779631571,10.0,73.0,305.7083333333333,328.0,208.51826719408507,10.0,593.0,305.9702380952381,275.0,234.77081257742873,5.0,869.0,62.0,30.0,158.0,244.0,681.0,140.0
12509,2,1,6,9,0,0,1,0.6515,0.58,0.0,2012-06-10 09:00:00,266,54.166666666666664,29.5,64.82412102502144,10.0,181.0,303.0833333333333,328.0,209.7219518826056,10.0,593.0,306.2142857142857,275.0,234.61851167851412,5.0,869.0,181.0,62.0,116.0,340.0,337.0,300.0
12510,2,1,6,10,0,0,1,0.6818,0.4,0.1045,2012-06-10 10:00:00,413,93.66666666666667,46.0,105.72543055796287,10.0,266.0,300.0,291.0,209.6995780717713,10.0,593.0,306.01190476190476,273.0,234.63856746591722,5.0,869.0,266.0,181.0,73.0,466.0,210.0,404.0
12511,2,1,6,11,0,0,1,0.6818,0.45,0.0896,2012-06-10 11:00:00,499,160.83333333333334,121.5,157.34982258225344,13.0,413.0,297.7916666666667,291.0,208.14877187215086,10.0,593.0,306.0654761904762,273.0,234.66209978694565,5.0,869.0,413.0,266.0,29.0,569.0,237.0,511.0
12512,2,1,6,12,0,0,1,0.7121,0.3,0.0,2012-06-10 12:00:00,502,241.83333333333334,223.5,188.1121119616348,30.0,499.0,294.875,291.0,204.64419015749758,10.0,593.0,305.9940476190476,273.0,234.60116485470226,5.0,869.0,499.0,413.0,10.0,531.0,336.0,684.0
12513,2,1,6,13,0,0,1,0.7273,0.28,0.1343,2012-06-10 13:00:00,492,320.5,339.5,180.3405112557907,62.0,502.0,293.6666666666667,291.0,203.27036325965173,10.0,593.0,304.9107142857143,273.0,233.26156145447794,5.0,869.0,502.0,499.0,13.0,585.0,315.0,686.0
12514,2,1,6,14,0,0,1,0.7273,0.3,0.1343,2012-06-10 14:00:00,500,392.1666666666667,452.5,137.394929552246,181.0,502.0,289.7916666666667,291.0,198.30082092545854,10.0,593.0,303.7559523809524,273.0,231.83954540728428,5.0,869.0,492.0,502.0,30.0,593.0,265.0,678.0
12515,2,1,6,15,0,0,1,0.7273,0.3,0.2239,2012-06-10 15:00:00,475,445.3333333333333,495.5,94.30093672210602,266.0,502.0,285.9166666666667,291.0,192.95480810546056,10.0,555.0,302.69642857142856,273.0,230.52197367376888,5.0,869.0,500.0,492.0,62.0,555.0,333.0,644.0
12516,2,1,6,16,0,0,1,0.7424,0.36,0.2836,2012-06-10 16:00:00,508,480.1666666666667,495.5,34.35937523684977,413.0,502.0,282.5833333333333,291.0,188.74941213076863,10.0,534.0,301.6904761904762,273.0,229.3896340729698,5.0,869.0,475.0,500.0,181.0,534.0,466.0,662.0
12517,2,1,6,17,0,0,1,0.7424,0.41,0.2836,2012-06-10 17:00:00,521,496.0,499.5,11.506519890913145,475.0,508.0,281.5,291.0,187.31280510558358,10.0,508.0,300.7738095238095,273.0,228.24602500965017,5.0,869.0,508.0,475.0,266.0,495.0,869.0,578.0
12518,2,1,6,18,0,0,1,0.7273,0.38,0.2239,2012-06-10 18:00:00,490,499.6666666666667,501.0,15.474710551950455,475.0,521.0,282.5833333333333,291.0,188.67153806380793,10.0,521.0,300.4345238095238,273.0,227.87352411499256,5.0,869.0,521.0,508.0,413.0,451.0,813.0,496.0
12519,2,1,6,19,0,0,1,0.7121,0.28,0.2836,2012-06-10 19:00:00,375,497.6666666666667,496.0,15.882904856059755,475.0,521.0,284.2083333333333,291.0,190.34567620325913,10.0,521.0,300.3988095238095,273.0,227.84315804788343,5.0,869.0,490.0,521.0,499.0,360.0,602.0,453.0
12520,2,1,6,20,0,0,1,0.6818,0.48,0.1642,2012-06-10 20:00:00,363,478.1666666666667,495.0,52.90526123805311,375.0,521.0,284.8333333333333,291.0,190.62977245154585,10.0,521.0,299.9345238095238,273.0,227.60968639293776,5.0,869.0,375.0,490.0,502.0,363.0,478.0,314.0
12521,2,1,6,21,0,0,1,0.6818,0.62,0.1642,2012-06-10 21:00:00,253,455.3333333333333,482.5,68.77984200815413,363.0,521.0,284.8333333333333,291.0,190.62977245154585,10.0,521.0,300.2261904761905,273.0,227.65920802500855,5.0,869.0,363.0,375.0,492.0,316.0,313.0,246.0
12522,2,1,6,22,0,0,1,0.6515,0.65,0.1642,2012-06-10 22:00:00,159,418.3333333333333,432.5,105.82186289546523,253.0,521.0,282.2083333333333,259.5,190.6157024342259,10.0,521.0,300.26785714285717,273.0,227.6498643905969,5.0,869.0,253.0,363.0,500.0,214.0,228.0,226.0
12523,2,1,6,23,0,0,1,0.6667,0.58,0.1045,2012-06-10 23:00:00,110,360.1666666666667,369.0,137.7714290651971,159.0,521.0,279.9166666666667,259.5,191.79833536627984,10.0,521.0,299.8690476190476,273.0,227.8393582503902,5.0,869.0,159.0,253.0,475.0,230.0,177.0,108.0
12524,2,1,6,0,0,1,1,0.6515,0.65,0.1045,2012-06-11 00:00:00,41,291.6666666666667,308.0,143.8522390047045,110.0,490.0,274.9166666666667,259.5,194.69841040566646,10.0,521.0,299.8809523809524,273.0,227.82932495985287,5.0,869.0,110.0,159.0,508.0,158.0,77.0,49.0
12525,2,1,6,1,0,1,1,0.6212,0.74,0.1642,2012-06-11 01:00:00,24,216.83333333333334,206.0,136.64906390702654,41.0,375.0,270.0416666666667,259.5,199.16662876720417,10.0,521.0,299.8333333333333,273.0,227.88290581453208,5.0,869.0,41.0,110.0,521.0,116.0,29.0,14.0
12526,2,1,6,2,0,1,1,0.6212,0.74,0.1045,2012-06-11 02:00:00,17,158.33333333333334,134.5,130.38353679305766,24.0,363.0,266.2083333333333,259.5,203.1067355222207,10.0,521.0,299.89285714285717,273.0,227.80909214437423,5.0,869.0,24.0,41.0,490.0,73.0,19.0,11.0
12527,2,1,6,3,0,1,1,0.5909,0.78,0.1045,2012-06-11 03:00:00,6,100.66666666666667,75.5,92.8798507032963,17.0,253.0,263.875,259.5,205.72761910076662,10.0,521.0,299.92857142857144,273.0,227.763996235534,5.0,869.0,17.0,24.0,375.0,29.0,8.0,5.0
12528,2,1,6,4,0,1,1,0.5909,0.78,0.1343,2012-06-11 04:00:00,7,59.5,32.5,61.19068556569652,6.0,159.0,262.9166666666667,259.5,206.91941650685365,6.0,521.0,299.9345238095238,273.0,227.75625535835795,5.0,869.0,6.0,17.0,363.0,10.0,10.0,8.0
12529,2,1,6,5,0,1,1,0.5909,0.78,0.1343,2012-06-11 05:00:00,37,34.166666666666664,20.5,39.311151937670374,6.0,110.0,262.7916666666667,259.5,207.0796904295695,6.0,521.0,299.92857142857144,273.0,227.76394365457526,5.0,869.0,7.0,6.0,253.0,13.0,29.0,35.0
12530,2,1,6,6,0,1,1,0.5758,0.83,0.1045,2012-06-11 06:00:00,144,22.0,20.5,14.805404418655288,6.0,41.0,263.7916666666667,259.5,205.87543282426938,6.0,521.0,299.9404761904762,273.0,227.75006529984378,5.0,869.0,37.0,7.0,159.0,30.0,139.0,139.0
12531,2,1,6,7,0,1,1,0.5909,0.78,0.1045,2012-06-11 07:00:00,503,39.166666666666664,20.5,52.63237280103003,6.0,144.0,268.5416666666667,259.5,201.51577328849106,6.0,521.0,299.9702380952381,273.0,227.7292337389823,5.0,869.0,144.0,37.0,110.0,62.0,428.0,517.0
12532,2,1,6,8,0,1,1,0.6212,0.74,0.1343,2012-06-11 08:00:00,651,119.0,27.0,195.20348357547297,6.0,503.0,286.9166666666667,314.5,201.96920055051734,6.0,521.0,299.88690476190476,273.0,227.65188851063326,5.0,869.0,503.0,144.0,41.0,181.0,700.0,665.0
12533,2,1,6,9,0,1,1,0.6515,0.65,0.1343,2012-06-11 09:00:00,316,224.66666666666666,90.5,281.47800387715307,6.0,651.0,306.5,369.0,213.6982838530525,6.0,651.0,299.80357142857144,273.0,227.51996053590153,5.0,869.0,651.0,503.0,24.0,266.0,382.0,282.0
12534,2,1,6,10,0,1,1,0.6818,0.62,0.1642,2012-06-11 10:00:00,147,276.3333333333333,230.0,261.0208165389623,7.0,651.0,308.5833333333333,369.0,213.52994223734697,6.0,651.0,300.0059523809524,273.0,227.51915092187983,5.0,869.0,316.0,651.0,17.0,413.0,249.0,187.0
12535,2,1,6,11,0,1,2,0.6818,0.48,0.2239,2012-06-11 11:00:00,202,299.6666666666667,231.5,237.30964301238714,37.0,651.0,297.5,339.5,214.7743001385423,6.0,651.0,299.76785714285717,273.0,227.6590047279129,5.0,869.0,147.0,316.0,6.0,499.0,264.0,239.0
12536,2,1,6,12,0,1,2,0.7273,0.43,0.194,2012-06-11 12:00:00,261,327.1666666666667,259.0,208.60816538828635,144.0,651.0,285.125,284.5,211.18574402232147,6.0,651.0,299.54761904761904,273.0,227.7360277111425,5.0,869.0,202.0,147.0,7.0,502.0,369.0,282.0
12537,2,1,6,13,0,1,2,0.7121,0.41,0.2985,2012-06-11 13:00:00,248,346.6666666666667,288.5,192.94213294837039,147.0,651.0,275.0833333333333,257.0,206.09346057736576,6.0,651.0,299.42261904761904,271.0,227.75147966874545,5.0,869.0,261.0,202.0,37.0,492.0,416.0,274.0
12538,2,1,6,14,0,1,2,0.7273,0.34,0.2836,2012-06-11 14:00:00,259,304.1666666666667,254.5,179.21541972348984,147.0,651.0,264.9166666666667,250.5,200.88000239525937,6.0,651.0,299.26785714285717,268.5,227.77769057991492,5.0,869.0,248.0,261.0,144.0,500.0,373.0,270.0
12539,2,1,6,15,0,1,1,0.7121,0.41,0.3582,2012-06-11 15:00:00,259,238.83333333333334,253.5,57.83914476085059,147.0,316.0,254.875,250.5,194.54122453474687,6.0,651.0,299.20238095238096,266.5,227.78773498559104,5.0,869.0,259.0,248.0,503.0,475.0,397.0,292.0
12540,2,1,6,16,0,1,2,0.7121,0.41,0.4179,2012-06-11 16:00:00,427,229.33333333333334,253.5,46.12446928330589,147.0,261.0,245.875,250.5,188.82734522401236,6.0,651.0,299.0059523809524,265.5,227.8082105690667,5.0,869.0,259.0,259.0,651.0,508.0,523.0,448.0
12541,2,1,6,17,0,1,2,0.7121,0.41,0.3582,2012-06-11 17:00:00,800,276.0,259.0,77.28389224152707,202.0,427.0,242.5,250.5,184.615464046807,6.0,651.0,298.8809523809524,265.5,227.7317155026809,5.0,869.0,427.0,259.0,316.0,521.0,793.0,834.0
12542,2,1,6,18,0,1,2,0.7273,0.43,0.2985,2012-06-11 18:00:00,831,375.6666666666667,260.0,218.79823277775037,248.0,800.0,254.125,250.5,209.95927400124762,6.0,800.0,298.67857142857144,265.5,227.2679528933151,5.0,869.0,800.0,427.0,147.0,490.0,723.0,822.0
12543,2,1,6,19,0,1,2,0.6818,0.48,0.3284,2012-06-11 19:00:00,596,470.6666666666667,343.0,275.4608260110077,248.0,831.0,268.3333333333333,250.5,236.47863524542086,6.0,831.0,298.73214285714283,265.5,227.3930747794576,5.0,869.0,831.0,800.0,202.0,375.0,555.0,645.0
12544,2,1,6,20,0,1,2,0.6667,0.48,0.2239,2012-06-11 20:00:00,394,528.6666666666666,511.5,255.08325438308697,259.0,831.0,277.5416666666667,250.5,244.96334759850762,6.0,831.0,298.4404761904762,265.5,226.97731829970647,5.0,869.0,596.0,831.0,261.0,363.0,408.0,461.0
12545,2,1,6,21,0,1,2,0.6667,0.58,0.194,2012-06-11 21:00:00,250,551.1666666666666,511.5,231.39353203291282,259.0,831.0,278.8333333333333,250.5,245.51466203744926,6.0,831.0,298.0416666666667,265.5,226.74872938441132,5.0,869.0,394.0,596.0,248.0,253.0,339.0,265.0
12546,2,1,6,22,0,1,2,0.6667,0.58,0.194,2012-06-11 22:00:00,164,549.6666666666666,511.5,233.68411727515127,250.0,831.0,278.7083333333333,249.0,245.52914980872984,6.0,831.0,297.95238095238096,265.5,226.76477061462126,5.0,869.0,250.0,394.0,259.0,159.0,291.0,168.0
12547,2,1,6,23,0,1,2,0.6515,0.58,0.2239,2012-06-11 23:00:00,80,505.8333333333333,495.0,281.142253435279,164.0,831.0,278.9166666666667,249.0,245.42525943964102,6.0,831.0,297.92857142857144,265.5,226.77870643813813,5.0,869.0,164.0,250.0,259.0,110.0,215.0,86.0
12548,2,1,6,0,0,1,2,0.6515,0.58,0.2239,2012-06-12 00:00:00,28,385.8333333333333,322.0,284.11435491130436,80.0,831.0,277.6666666666667,249.0,246.39746375506414,6.0,831.0,297.89285714285717,265.5,226.8127518015945,5.0,869.0,80.0,164.0,427.0,41.0,206.0,34.0
12549,2,1,6,1,0,1,2,0.6364,0.65,0.1642,2012-06-12 01:00:00,16,252.0,207.0,212.6066791048671,28.0,596.0,277.125,249.0,246.95402009985355,6.0,831.0,297.85714285714283,265.5,226.85502204385577,5.0,869.0,28.0,80.0,800.0,24.0,123.0,20.0
12550,2,1,6,2,0,1,2,0.6364,0.65,0.194,2012-06-12 02:00:00,6,155.33333333333334,122.0,146.49323078786463,16.0,394.0,276.7916666666667,249.0,247.31567210079362,6.0,831.0,297.8333333333333,265.5,226.8845670961933,5.0,869.0,16.0,28.0,831.0,17.0,89.0,8.0
12551,2,1,6,3,0,1,2,0.6212,0.69,0.2537,2012-06-12 03:00:00,12,90.66666666666667,54.0,97.51854524482282,6.0,250.0,276.3333333333333,249.0,247.82772183544265,6.0,831.0,297.82142857142856,265.5,226.89991783101047,5.0,869.0,6.0,16.0,596.0,6.0,40.0,5.0
12552,2,1,6,4,0,1,3,0.5455,0.88,0.1642,2012-06-12 04:00:00,4,51.0,22.0,61.49796744608621,6.0,164.0,276.5833333333333,249.0,247.54602851163793,6.0,831.0,297.86309523809524,265.5,226.84646013150473,5.0,869.0,12.0,6.0,394.0,7.0,8.0,5.0
12553,2,1,6,5,0,1,3,0.5455,0.88,0.1343,2012-06-12 05:00:00,29,24.333333333333332,14.0,28.577380332468188,4.0,80.0,276.4583333333333,249.0,247.68879126605867,4.0,831.0,297.85714285714283,265.5,226.85420377201137,4.0,869.0,4.0,12.0,250.0,37.0,19.0,36.0
12554,2,1,6,6,0,1,2,0.5455,0.88,0.1343,2012-06-12 06:00:00,136,15.833333333333334,14.0,10.703581954959644,4.0,29.0,276.125,249.0,248.03020722414595,4.0,831.0,297.8154761904762,265.5,226.9032250354946,4.0,869.0,29.0,4.0,164.0,144.0,80.0,184.0
12555,2,1,6,7,0,1,3,0.5606,0.88,0.2537,2012-06-12 07:00:00,303,33.833333333333336,14.0,50.83469943519429,4.0,136.0,275.7916666666667,249.0,248.22079567553905,4.0,831.0,297.5297619047619,265.5,227.07755212214872,4.0,869.0,136.0,29.0,80.0,503.0,87.0,569.0
12556,2,1,6,8,0,1,2,0.5606,0.88,0.2239,2012-06-12 08:00:00,613,81.66666666666667,20.5,119.43645451312825,4.0,303.0,267.4583333333333,249.0,243.57500035328346,4.0,831.0,295.94642857142856,265.5,226.09860227617565,4.0,869.0,303.0,136.0,28.0,651.0,244.0,710.0
12557,2,1,6,9,0,1,2,0.5758,0.89,0.2836,2012-06-12 09:00:00,285,182.83333333333334,82.5,239.37703872064793,4.0,613.0,265.875,249.0,241.08420187002076,4.0,831.0,295.3690476190476,265.5,225.15680655757927,4.0,869.0,613.0,303.0,16.0,316.0,340.0,335.0
12558,2,1,6,10,0,1,3,0.5758,0.89,0.2836,2012-06-12 10:00:00,125,228.33333333333334,210.5,225.98200518330344,4.0,613.0,264.5833333333333,249.0,240.88693300541271,4.0,831.0,295.07142857142856,265.5,225.1371523813384,4.0,869.0,285.0,613.0,6.0,147.0,466.0,176.0
12559,2,1,6,11,0,1,3,0.6061,0.83,0.3582,2012-06-12 11:00:00,65,248.5,210.5,206.51949060560827,29.0,613.0,263.6666666666667,249.0,241.39515982804286,4.0,831.0,294.76785714285717,265.5,225.33296648958697,4.0,869.0,125.0,285.0,12.0,202.0,569.0,227.0
12560,2,1,6,12,0,1,3,0.6061,0.83,0.2537,2012-06-12 12:00:00,95,254.5,210.5,199.26238982808553,65.0,613.0,257.9583333333333,249.0,244.51646679974834,4.0,831.0,293.80357142857144,265.5,225.97043574653694,4.0,869.0,65.0,125.0,4.0,261.0,531.0,247.0
12561,2,1,6,13,0,1,3,0.6061,0.83,0.194,2012-06-12 13:00:00,59,247.66666666666666,205.0,204.7658825748728,65.0,613.0,251.04166666666666,206.0,246.76418582484297,4.0,831.0,292.8988095238095,265.5,226.46271427468585,4.0,869.0,95.0,65.0,29.0,248.0,585.0,267.0
12562,2,1,6,14,0,1,3,0.5758,0.89,0.2537,2012-06-12 14:00:00,60,207.0,110.0,215.52540453505688,59.0,613.0,243.16666666666666,150.0,249.86181688331732,4.0,831.0,291.6607142857143,264.5,227.17261975412814,4.0,869.0,59.0,95.0,136.0,259.0,593.0,276.0
12563,2,1,6,15,0,1,3,0.5909,0.89,0.194,2012-06-12 15:00:00,116,114.83333333333333,80.0,87.24773158464674,59.0,285.0,234.875,130.5,252.60044278593944,4.0,831.0,290.375,262.5,227.8719486904869,4.0,869.0,60.0,59.0,303.0,259.0,555.0,272.0
12564,2,1,6,16,0,1,2,0.5909,0.89,0.2836,2012-06-12 16:00:00,239,86.66666666666667,80.0,29.479936680165338,59.0,125.0,228.91666666666666,120.5,253.69082804051968,4.0,831.0,289.44642857142856,260.0,228.26478371438378,4.0,869.0,116.0,60.0,613.0,427.0,534.0,473.0
12565,2,1,6,17,0,1,2,0.5909,0.89,0.2836,2012-06-12 17:00:00,681,105.66666666666667,80.0,69.15971852651342,59.0,239.0,221.08333333333334,120.5,250.18687218655816,4.0,831.0,288.05357142857144,259.0,227.851597331092,4.0,869.0,239.0,116.0,285.0,800.0,495.0,850.0
12566,2,1,6,18,0,1,1,0.6364,0.83,0.194,2012-06-12 18:00:00,653,208.33333333333334,105.5,240.84324085733977,59.0,681.0,216.125,120.5,239.1505460910608,4.0,831.0,287.04761904761904,259.0,225.7188598829789,4.0,869.0,681.0,239.0,125.0,831.0,451.0,790.0
12567,2,1,6,19,0,1,1,0.6364,0.83,0.194,2012-06-12 19:00:00,491,301.3333333333333,177.5,290.866750706688,59.0,681.0,208.70833333333334,120.5,221.35029864480722,4.0,681.0,286.23214285714283,259.0,224.13281918830344,4.0,869.0,653.0,681.0,65.0,596.0,360.0,513.0
12568,2,1,6,20,0,1,1,0.6364,0.83,0.194,2012-06-12 20:00:00,386,373.3333333333333,365.0,271.7209352749004,60.0,681.0,204.33333333333334,120.5,214.28763008115402,4.0,681.0,286.1011904761905,259.0,224.005924854303,4.0,869.0,491.0,653.0,95.0,394.0,363.0,415.0
12569,2,1,6,21,0,1,1,0.6364,0.83,0.1045,2012-06-12 21:00:00,274,427.6666666666667,438.5,225.13610698123617,116.0,681.0,204.0,120.5,213.98577766636424,4.0,681.0,285.92857142857144,259.0,223.91715671426508,4.0,869.0,386.0,491.0,59.0,250.0,316.0,283.0
12570,2,1,6,22,0,1,1,0.5909,0.94,0.1045,2012-06-12 22:00:00,207,454.0,438.5,187.4822658279976,239.0,681.0,205.0,120.5,214.26598666955678,4.0,681.0,285.875,259.0,223.91893816348664,4.0,869.0,274.0,386.0,60.0,164.0,214.0,193.0
12571,2,1,6,23,0,1,3,0.5909,0.94,0.2239,2012-06-12 23:00:00,89,448.6666666666667,438.5,195.12115894148081,207.0,681.0,206.79166666666666,120.5,214.08795006333088,4.0,681.0,285.9583333333333,259.0,223.88676977133466,4.0,869.0,207.0,274.0,116.0,80.0,230.0,113.0
12572,2,1,6,0,0,1,2,0.5909,0.94,0.194,2012-06-13 00:00:00,34,350.0,330.0,203.6330032190262,89.0,653.0,207.16666666666666,120.5,213.86396868441793,4.0,681.0,285.8154761904762,259.0,224.00541695441538,4.0,869.0,89.0,207.0,239.0,28.0,158.0,49.0
12573,2,1,6,1,0,1,1,0.5909,0.78,0.0,2012-06-13 01:00:00,28,246.83333333333334,240.5,174.0797709863687,34.0,491.0,207.41666666666666,120.5,213.64882129461918,4.0,681.0,285.7261904761905,259.0,224.1033418156575,4.0,869.0,34.0,89.0,681.0,16.0,116.0,27.0
12574,2,1,6,2,0,1,1,0.5758,0.83,0.1343,2012-06-13 02:00:00,4,169.66666666666666,148.0,144.26457176544267,28.0,386.0,207.91666666666666,120.5,213.1949335939889,4.0,681.0,285.73214285714283,259.0,224.0964418460837,4.0,869.0,28.0,34.0,653.0,6.0,73.0,11.0
12575,2,1,6,3,0,1,1,0.5758,0.83,0.194,2012-06-13 03:00:00,8,106.0,61.5,109.89631476987692,4.0,274.0,207.83333333333334,120.5,213.2776648382127,4.0,681.0,285.6904761904762,259.0,224.14847390037613,4.0,869.0,4.0,28.0,491.0,12.0,29.0,8.0
12576,2,1,6,4,0,1,1,0.5606,0.83,0.1343,2012-06-13 04:00:00,10,61.666666666666664,31.0,77.42523275177497,4.0,207.0,207.66666666666666,120.5,213.43885524322098,4.0,681.0,285.6904761904762,259.0,224.14847390037613,4.0,869.0,8.0,4.0,386.0,4.0,10.0,10.0
12577,2,1,6,5,0,1,1,0.5606,0.83,0.194,2012-06-13 05:00:00,40,28.833333333333332,19.0,31.78941123497762,4.0,89.0,207.91666666666666,120.5,213.19330209453443,4.0,681.0,285.6904761904762,259.0,224.14847390037613,4.0,869.0,10.0,8.0,274.0,29.0,13.0,38.0
